5,5
11,5
12,5
13,5
14,5
15,5
16,5
16,5
17,5
18,5
18,5
23,5
23,5
24,5
25,5
28,5
30,5
32,5
33,5
37,5
38,5
40,5
40,5
41,5
45,5
45,5
46,5
46,5
47,5
47,5
55,5
57,5
59,5
61,5
61,5
64,5
66,5
71,5
71,5
75,5
84,5
85,5
85,5
94,5
95,5
95,5
98,5
99,5
104,5
105,5
107,5
109,5
113,5
114,5
129,5
130,5
130,5
136,5
137,5
151,5
153,5
153,5
154,5
154,5
160,5
164,5
164,5
165,5
170,5
173,5
174,5
174,5
176,5
176,5
184,5
186,5
186,5
2,6
3,6
5,6
10,6
13,6
15,6
18,6
18,6
46,6
47,6
55,6
57,6
59,6
59,6
60,6
60,6
61,6
63,6
63,6
66,6
68,6
71,6
75,6
75,6
78,6
78,6
79,6
79,6
83,6
85,6
89,6
92,6
96,6
98,6
99,6
99,6
100,6
107,6
113,6
114,6
129,6
131,6
132,6
136,6
137,6
137,6
139,6
142,6
143,6
146,6
149,6
170,6
174,6
174,6
176,6
176,6
178,6
179,6
184,6
186,6
1,7
4,7
5,7
6,7
7,7
8,7
12,7
13,7
15,7
16,7
18,7
24,7
28,7
38,7
41,7
42,7
43,7
45,7
46,7
47,7
48,7
51,7
54,7
55,7
59,7
60,7
61,7
62,7
63,7
66,7
67,7
68,7
71,7
75,7
78,7
79,7
81,7
82,7
85,7
89,7
90,7
91,7
93,7
96,7
97,7
98,7
99,7
105,7
107,7
108,7
110,7
113,7
114,7
115,7
123,7
124,7
131,7
133,7
134,7
136,7
137,7
141,7
142,7
143,7
144,7
145,7
149,7
150,7
158,7
160,7
164,7
166,7
168,7
170,7
173,7
174,7
176,7
177,7
179,7
180,7
181,7
184,7
186,7
187,7
189,7
190,7
191,7
61,8
89,8
108,8
1,9
2,9
5,9
7,9
8,9
9,9
15,9
16,9
18,9
26,9
34,9
36,9
38,9
45,9
46,9
55,9
59,9
60,9
61,9
62,9
63,9
66,9
67,9
71,9
72,9
73,9
75,9
78,9
79,9
89,9
94,9
97,9
98,9
99,9
105,9
107,9
108,9
110,9
121,9
133,9
136,9
137,9
139,9
143,9
149,9
154,9
156,9
157,9
160,9
164,9
166,9
167,9
170,9
173,9
174,9
176,9
177,9
181,9
184,9
186,9
190,9
1,10
4,10
6,10
7,10
8,10
9,10
10,10
11,10
14,10
16,10
18,10
25,10
28,10
29,10
31,10
32,10
33,10
34,10
37,10
40,10
41,10
42,10
45,10
46,10
51,10
56,10
59,10
60,10
61,10
62,10
63,10
66,10
70,10
73,10
75,10
77,10
81,10
82,10
89,10
94,10
95,10
97,10
98,10
99,10
102,10
105,10
108,10
113,10
114,10
123,10
125,10
131,10
134,10
135,10
137,10
139,10
147,10
148,10
149,10
150,10
151,10
154,10
158,10
159,10
160,10
161,10
163,10
164,10
165,10
166,10
167,10
169,10
170,10
171,10
172,10
174,10
176,10
178,10
186,10
0,11
1,11
2,11
4,11
5,11
6,11
7,11
8,11
9,11
10,11
11,11
12,11
13,11
14,11
16,11
17,11
18,11
19,11
20,11
23,11
24,11
25,11
27,11
28,11
30,11
31,11
32,11
33,11
34,11
36,11
37,11
38,11
39,11
40,11
41,11
42,11
43,11
45,11
46,11
47,11
48,11
49,11
50,11
51,11
52,11
53,11
54,11
55,11
56,11
58,11
59,11
60,11
61,11
62,11
63,11
64,11
66,11
70,11
71,11
74,11
75,11
77,11
78,11
79,11
80,11
81,11
82,11
83,11
84,11
85,11
86,11
89,11
91,11
93,11
94,11
95,11
96,11
97,11
98,11
99,11
100,11
102,11
103,11
105,11
107,11
108,11
109,11
110,11
112,11
113,11
114,11
115,11
118,11
119,11
121,11
122,11
123,11
124,11
125,11
126,11
127,11
128,11
129,11
130,11
131,11
132,11
133,11
134,11
135,11
136,11
137,11
138,11
139,11
141,11
142,11
144,11
146,11
147,11
148,11
149,11
150,11
153,11
154,11
156,11
157,11
158,11
160,11
161,11
162,11
163,11
164,11
165,11
166,11
167,11
168,11
169,11
170,11
171,11
172,11
173,11
174,11
175,11
176,11
177,11
178,11
179,11
180,11
181,11
182,11
183,11
185,11
186,11
189,11
190,11
1,12
4,12
5,12
7,12
13,12
16,12
17,12
25,12
28,12
31,12
33,12
37,12
48,12
51,12
54,12
55,12
59,12
60,12
61,12
62,12
63,12
64,12
66,12
67,12
69,12
70,12
71,12
75,12
79,12
81,12
82,12
85,12
89,12
94,12
96,12
98,12
102,12
105,12
109,12
110,12
113,12
115,12
122,12
126,12
130,12
133,12
134,12
136,12
141,12
149,12
154,12
164,12
166,12
174,12
177,12
183,12
61,13
108,13
61,14
108,14
89,15
61,16
108,16
0,17
1,17
2,17
5,17
6,17
7,17
8,17
12,17
13,17
17,17
18,17
23,17
25,17
27,17
31,17
35,17
37,17
38,17
42,17
45,17
48,17
49,17
51,17
54,17
55,17
59,17
60,17
61,17
62,17
63,17
64,17
66,17
67,17
70,17
71,17
73,17
74,17
79,17
80,17
81,17
82,17
85,17
89,17
93,17
94,17
98,17
99,17
102,17
104,17
105,17
108,17
110,17
111,17
115,17
120,17
122,17
126,17
127,17
128,17
130,17
134,17
136,17
138,17
141,17
146,17
147,17
149,17
150,17
151,17
154,17
156,17
163,17
164,17
166,17
167,17
168,17
169,17
177,17
180,17
181,17
182,17
183,17
187,17
6,19
9,19
11,19
57,19
67,19
75,19
76,19
79,19
89,19
187,19
1,20
5,20
6,20
7,20
9,20
11,20
18,20
21,20
22,20
23,20
24,20
25,20
27,20
28,20
29,20
31,20
32,20
34,20
35,20
37,20
38,20
41,20
43,20
44,20
45,20
46,20
48,20
49,20
50,20
54,20
55,20
57,20
61,20
63,20
64,20
67,20
71,20
75,20
76,20
78,20
79,20
82,20
85,20
88,20
89,20
93,20
104,20
105,20
107,20
108,20
109,20
113,20
115,20
118,20
120,20
122,20
124,20
126,20
127,20
128,20
129,20
134,20
136,20
138,20
141,20
144,20
146,20
149,20
150,20
154,20
155,20
156,20
161,20
162,20
163,20
166,20
167,20
168,20
170,20
172,20
175,20
177,20
182,20
184,20
187,20
189,20
1,21
2,21
5,21
6,21
7,21
9,21
13,21
20,21
21,21
23,21
24,21
25,21
28,21
29,21
31,21
32,21
37,21
38,21
40,21
42,21
43,21
45,21
47,21
48,21
50,21
51,21
54,21
55,21
57,21
59,21
61,21
62,21
63,21
66,21
67,21
70,21
71,21
73,21
75,21
76,21
78,21
79,21
82,21
85,21
89,21
92,21
96,21
98,21
102,21
103,21
105,21
107,21
108,21
109,21
110,21
111,21
113,21
115,21
122,21
123,21
124,21
126,21
127,21
130,21
131,21
133,21
134,21
135,21
136,21
139,21
141,21
144,21
146,21
150,21
154,21
156,21
158,21
159,21
162,21
163,21
164,21
168,21
170,21
173,21
177,21
179,21
187,21
189,21
0,22
1,22
2,22
3,22
4,22
5,22
6,22
7,22
8,22
10,22
12,22
13,22
15,22
16,22
17,22
18,22
20,22
24,22
28,22
29,22
31,22
33,22
37,22
38,22
40,22
41,22
42,22
43,22
45,22
46,22
49,22
51,22
54,22
55,22
57,22
58,22
59,22
60,22
61,22
62,22
63,22
66,22
67,22
68,22
69,22
70,22
71,22
75,22
78,22
81,22
85,22
89,22
90,22
92,22
95,22
96,22
97,22
98,22
99,22
103,22
104,22
105,22
107,22
108,22
110,22
113,22
114,22
115,22
119,22
120,22
121,22
123,22
126,22
131,22
133,22
136,22
137,22
140,22
141,22
142,22
143,22
144,22
145,22
146,22
148,22
149,22
150,22
154,22
156,22
157,22
158,22
159,22
160,22
162,22
164,22
170,22
173,22
174,22
176,22
177,22
178,22
179,22
180,22
181,22
184,22
186,22
187,22
189,22
190,22
0,23
1,23
1,23
2,23
3,23
4,23
4,23
5,23
5,23
6,23
6,23
7,23
7,23
8,23
8,23
9,23
10,23
11,23
12,23
12,23
13,23
13,23
15,23
15,23
16,23
16,23
17,23
17,23
18,23
21,23
23,23
23,23
24,23
24,23
25,23
28,23
28,23
29,23
31,23
32,23
33,23
36,23
37,23
38,23
38,23
40,23
41,23
42,23
43,23
43,23
45,23
46,23
46,23
47,23
47,23
48,23
48,23
49,23
50,23
51,23
51,23
52,23
53,23
54,23
54,23
55,23
55,23
57,23
58,23
59,23
60,23
61,23
61,23
62,23
63,23
65,23
66,23
66,23
67,23
68,23
68,23
69,23
70,23
70,23
71,23
71,23
73,23
75,23
77,23
78,23
79,23
81,23
82,23
82,23
83,23
84,23
85,23
85,23
89,23
89,23
90,23
91,23
92,23
93,23
94,23
95,23
96,23
97,23
98,23
98,23
99,23
100,23
102,23
103,23
103,23
104,23
105,23
105,23
107,23
107,23
108,23
109,23
110,23
112,23
113,23
113,23
114,23
114,23
115,23
115,23
119,23
121,23
122,23
123,23
123,23
124,23
126,23
129,23
131,23
132,23
133,23
133,23
134,23
134,23
135,23
136,23
136,23
137,23
139,23
140,23
141,23
142,23
143,23
143,23
144,23
144,23
145,23
149,23
149,23
150,23
150,23
151,23
153,23
154,23
154,23
156,23
157,23
157,23
158,23
159,23
160,23
161,23
162,23
164,23
164,23
166,23
168,23
168,23
170,23
170,23
173,23
173,23
174,23
176,23
177,23
177,23
178,23
179,23
180,23
181,23
181,23
182,23
183,23
184,23
186,23
186,23
187,23
187,23
188,23
189,23
189,23
190,23
5,24
34,24
37,24
53,24
57,24
58,24
61,24
68,24
71,24
89,24
108,24
2,25
5,25
6,25
15,25
16,25
20,25
32,25
33,25
38,25
40,25
42,25
45,25
47,25
62,25
64,25
86,25
89,25
98,25
99,25
104,25
105,25
107,25
114,25
116,25
120,25
122,25
123,25
124,25
127,25
130,25
132,25
137,25
142,25
143,25
147,25
148,25
149,25
154,25
169,25
177,25
178,25
1,26
3,26
31,26
40,26
57,26
61,26
64,26
99,26
108,26
123,26
11,27
15,27
24,27
26,27
33,27
45,27
46,27
49,27
63,27
72,27
73,27
122,27
123,27
130,27
142,27
148,27
149,27
164,27
173,27
176,27
177,27
186,27
187,27
0,29
1,29
2,29
3,29
5,29
10,29
11,29
13,29
15,29
16,29
20,29
23,29
24,29
29,29
31,29
32,29
33,29
34,29
35,29
37,29
38,29
39,29
40,29
45,29
46,29
47,29
49,29
55,29
58,29
59,29
62,29
64,29
66,29
67,29
70,29
72,29
73,29
74,29
75,29
80,29
81,29
84,29
89,29
90,29
91,29
92,29
97,29
98,29
99,29
101,29
104,29
105,29
106,29
107,29
109,29
110,29
114,29
118,29
121,29
122,29
123,29
127,29
128,29
129,29
130,29
131,29
132,29
133,29
134,29
137,29
141,29
142,29
143,29
144,29
145,29
147,29
148,29
149,29
150,29
151,29
154,29
156,29
161,29
163,29
164,29
165,29
167,29
169,29
170,29
175,29
176,29
177,29
178,29
181,29
182,29
183,29
184,29
185,29
186,29
187,29
188,29
0,30
9,30
46,30
60,30
65,30
72,30
92,30
99,30
112,30
123,30
129,30
137,30
140,30
178,30
190,30
5,31
6,31
7,31
8,31
9,31
12,31
15,31
17,31
22,31
23,31
26,31
28,31
29,31
31,31
37,31
42,31
43,31
50,31
52,31
54,31
56,31
57,31
59,31
62,31
64,31
66,31
67,31
69,31
70,31
71,31
74,31
75,31
76,31
78,31
79,31
85,31
88,31
89,31
92,31
94,31
95,31
97,31
100,31
102,31
103,31
105,31
107,31
108,31
110,31
112,31
121,31
123,31
124,31
126,31
129,31
131,31
137,31
142,31
143,31
146,31
148,31
156,31
159,31
164,31
176,31
177,31
180,31
181,31
189,31
0,32
4,32
9,32
15,32
18,32
21,32
22,32
27,32
31,32
38,32
43,32
46,32
60,32
61,32
65,32
72,32
82,32
92,32
93,32
99,32
112,32
118,32
122,32
123,32
129,32
137,32
140,32
141,32
148,32
178,32
184,32
190,32
191,32
122,33
0,34
0,34
1,34
2,34
2,34
3,34
3,34
4,34
4,34
5,34
5,34
8,34
8,34
9,34
9,34
10,34
11,34
11,34
12,34
13,34
13,34
15,34
16,34
17,34
17,34
18,34
18,34
19,34
20,34
20,34
22,34
23,34
23,34
24,34
24,34
25,34
25,34
26,34
29,34
29,34
30,34
31,34
31,34
32,34
32,34
33,34
33,34
34,34
34,34
35,34
36,34
37,34
37,34
38,34
38,34
39,34
40,34
40,34
41,34
42,34
43,34
43,34
45,34
46,34
46,34
47,34
47,34
52,34
52,34
53,34
53,34
54,34
54,34
55,34
55,34
57,34
57,34
58,34
58,34
59,34
59,34
60,34
61,34
61,34
62,34
62,34
63,34
63,34
64,34
64,34
66,34
66,34
67,34
68,34
68,34
69,34
69,34
70,34
70,34
71,34
71,34
72,34
72,34
73,34
73,34
74,34
75,34
75,34
76,34
77,34
78,34
78,34
79,34
79,34
80,34
80,34
81,34
81,34
82,34
82,34
83,34
83,34
84,34
85,34
85,34
89,34
89,34
90,34
91,34
92,34
92,34
94,34
95,34
95,34
96,34
96,34
97,34
97,34
98,34
98,34
99,34
99,34
100,34
100,34
104,34
105,34
107,34
107,34
108,34
108,34
109,34
109,34
110,34
112,34
113,34
113,34
114,34
114,34
115,34
115,34
116,34
116,34
120,34
120,34
121,34
121,34
122,34
122,34
123,34
123,34
124,34
126,34
126,34
127,34
127,34
128,34
128,34
129,34
129,34
130,34
131,34
131,34
132,34
132,34
133,34
133,34
134,34
134,34
135,34
135,34
136,34
136,34
137,34
137,34
139,34
140,34
142,34
142,34
143,34
143,34
144,34
144,34
145,34
146,34
146,34
147,34
147,34
148,34
148,34
149,34
149,34
150,34
150,34
151,34
153,34
153,34
154,34
154,34
155,34
156,34
156,34
157,34
157,34
158,34
158,34
159,34
159,34
161,34
161,34
162,34
162,34
163,34
163,34
164,34
164,34
165,34
165,34
167,34
167,34
168,34
168,34
170,34
170,34
171,34
171,34
173,34
173,34
174,34
174,34
175,34
175,34
176,34
176,34
177,34
177,34
178,34
178,34
180,34
181,34
181,34
182,34
182,34
183,34
184,34
184,34
186,34
186,34
187,34
187,34
189,34
191,34
191,34
0,35
4,35
5,35
8,35
10,35
13,35
15,35
16,35
34,35
38,35
42,35
43,35
46,35
47,35
52,35
55,35
58,35
61,35
62,35
66,35
71,35
72,35
82,35
83,35
89,35
98,35
107,35
108,35
113,35
116,35
122,35
123,35
132,35
136,35
143,35
144,35
149,35
153,35
154,35
162,35
168,35
170,35
173,35
179,35
182,35
184,35
186,35
57,36
71,36
75,36
88,37
54,38
61,39
108,39
26,40
137,40
138,40
169,40
1,41
2,41
4,41
5,41
7,41
8,41
10,41
12,41
13,41
15,41
17,41
21,41
25,41
27,41
32,41
33,41
36,41
37,41
38,41
40,41
42,41
43,41
45,41
46,41
47,41
49,41
53,41
55,41
58,41
61,41
70,41
71,41
81,41
82,41
85,41
87,41
89,41
97,41
98,41
100,41
102,41
103,41
107,41
108,41
110,41
113,41
114,41
115,41
119,41
121,41
122,41
133,41
136,41
143,41
144,41
145,41
149,41
151,41
154,41
156,41
157,41
162,41
164,41
167,41
173,41
177,41
180,41
181,41
182,41
184,41
186,41
187,41
188,41
2,42
3,42
5,42
7,42
8,42
15,42
16,42
25,42
37,42
38,42
45,42
57,42
59,42
61,42
63,42
67,42
80,42
89,42
104,42
108,42
114,42
137,42
142,42
143,42
149,42
151,42
154,42
160,42
169,42
178,42
181,42
186,42
61,43
108,43
75,44
78,44
158,44
166,44
186,44
0,45
72,45
112,45
123,45
140,45
5,46
61,46
71,46
107,46
136,46
154,46
179,46
1,47
7,47
51,47
89,47
61,48
136,48
5,49
61,49
71,49
136,49
0,50
1,50
1,50
2,50
2,50
4,50
4,50
5,50
5,50
7,50
7,50
8,50
8,50
9,50
10,50
10,50
11,50
12,50
13,50
14,50
15,50
15,50
16,50
16,50
17,50
20,50
21,50
23,50
24,50
25,50
26,50
27,50
28,50
29,50
31,50
32,50
33,50
34,50
36,50
37,50
38,50
38,50
39,50
40,50
41,50
42,50
42,50
43,50
45,50
46,50
46,50
47,50
48,50
49,50
49,50
51,50
52,50
53,50
53,50
54,50
55,50
55,50
58,50
61,50
61,50
62,50
66,50
66,50
67,50
67,50
68,50
70,50
70,50
71,50
71,50
72,50
77,50
80,50
81,50
82,50
83,50
84,50
87,50
89,50
89,50
90,50
91,50
94,50
95,50
95,50
96,50
97,50
98,50
98,50
102,50
103,50
105,50
107,50
107,50
108,50
109,50
110,50
112,50
112,50
113,50
113,50
114,50
115,50
115,50
116,50
118,50
119,50
120,50
121,50
122,50
123,50
124,50
125,50
126,50
129,50
129,50
130,50
132,50
133,50
133,50
134,50
135,50
136,50
136,50
143,50
143,50
144,50
144,50
145,50
147,50
148,50
149,50
149,50
150,50
151,50
153,50
154,50
154,50
156,50
157,50
159,50
160,50
161,50
162,50
164,50
167,50
168,50
170,50
171,50
172,50
173,50
177,50
179,50
181,50
181,50
182,50
183,50
184,50
184,50
185,50
186,50
187,50
188,50
189,50
1,51
4,51
5,51
7,51
8,51
12,51
13,51
16,51
24,51
28,51
38,51
41,51
42,51
43,51
46,51
48,51
49,51
51,51
55,51
61,51
66,51
68,51
70,51
71,51
82,51
85,51
89,51
98,51
105,51
107,51
113,51
115,51
123,51
133,51
136,51
143,51
144,51
149,51
153,51
170,51
177,51
179,51
184,51
186,51
187,51
189,51
1,52
61,52
120,52
122,53
61,54
108,54
122,54
94,59
186,59
89,66
61,79
89,80
166,80
168,84
41,86
46,86
73,86
98,86
156,86
162,86
175,86
89,89
57,91
61,109
89,112
18,113
93,113
136,121
61,126
108,126
142,126
89,132
143,132
99,142
26,143
61,147
49,156
1,163
4,163
5,163
6,163
7,163
9,163
10,163
11,163
12,163
14,163
17,163
20,163
25,163
27,163
28,163
32,163
33,163
34,163
35,163
37,163
41,163
42,163
45,163
46,163
47,163
49,163
50,163
52,163
55,163
60,163
61,163
66,163
67,163
71,163
75,163
76,163
77,163
78,163
79,163
82,163
84,163
85,163
89,163
94,163
95,163
99,163
105,163
108,163
109,163
112,163
114,163
118,163
120,163
122,163
123,163
124,163
125,163
129,163
130,163
133,163
134,163
136,163
138,163
139,163
147,163
149,163
150,163
153,163
154,163
156,163
157,163
159,163
163,163
164,163
166,163
167,163
168,163
170,163
171,163
172,163
176,163
177,163
182,163
185,163
189,163
190,163
0,164
1,164
2,164
5,164
6,164
7,164
8,164
10,164
11,164
12,164
13,164
14,164
15,164
16,164
17,164
18,164
19,164
23,164
24,164
25,164
27,164
28,164
29,164
31,164
32,164
33,164
35,164
36,164
37,164
38,164
39,164
40,164
41,164
42,164
43,164
44,164
45,164
46,164
47,164
49,164
51,164
54,164
55,164
56,164
58,164
59,164
60,164
61,164
62,164
63,164
64,164
66,164
67,164
68,164
69,164
70,164
71,164
73,164
75,164
76,164
79,164
80,164
81,164
83,164
85,164
86,164
87,164
89,164
90,164
91,164
92,164
93,164
94,164
95,164
98,164
99,164
100,164
104,164
105,164
107,164
108,164
109,164
112,164
113,164
114,164
115,164
117,164
118,164
119,164
121,164
122,164
124,164
125,164
127,164
128,164
129,164
130,164
131,164
132,164
133,164
135,164
136,164
137,164
140,164
141,164
142,164
143,164
144,164
146,164
147,164
148,164
149,164
150,164
151,164
154,164
155,164
156,164
157,164
159,164
160,164
161,164
164,164
166,164
167,164
168,164
169,164
170,164
171,164
172,164
174,164
177,164
178,164
179,164
181,164
182,164
183,164
184,164
185,164
186,164
189,164
5,165
7,165
17,165
53,165
54,165
55,165
61,165
66,165
67,165
71,165
75,165
79,165
82,165
89,165
108,165
130,165
137,165
146,165
149,165
166,165
173,165
174,165
177,165
182,165
20,166
85,166
71,170
89,170
7,174
143,174
89,177
166,177
54,178
1,179
19,179
33,179
34,179
48,179
49,179
54,179
61,179
64,179
66,179
71,179
75,179
78,179
79,179
82,179
89,179
108,179
110,179
114,179
115,179
119,179
136,179
157,179
158,179
166,179
182,179
185,179
48,180
61,180
70,180
71,180
75,180
82,180
136,180
54,181
61,181
1,183
2,183
5,183
7,183
9,183
13,183
17,183
20,183
21,183
22,183
25,183
27,183
28,183
29,183
31,183
32,183
34,183
37,183
41,183
43,183
44,183
48,183
49,183
51,183
54,183
57,183
61,183
62,183
64,183
67,183
70,183
71,183
74,183
75,183
76,183
79,183
82,183
85,183
88,183
89,183
92,183
93,183
94,183
96,183
97,183
104,183
105,183
106,183
107,183
109,183
111,183
118,183
119,183
120,183
127,183
128,183
129,183
130,183
134,183
135,183
136,183
137,183
138,183
145,183
146,183
148,183
154,183
155,183
156,183
157,183
159,183
162,183
163,183
166,183
168,183
169,183
170,183
172,183
177,183
179,183
182,183
183,183
185,183
186,183
137,184
61,201
7,221
13,221
23,221
31,221
32,221
41,221
46,221
53,221
57,221
61,221
67,221
71,221
79,221
85,221
89,221
123,221
129,221
130,221
136,221
146,221
156,221
162,221
175,221
168,222
21,249
3,260
112,293
114,293
19,295
33,295
61,295
71,295
78,295
89,295
110,295
114,295
158,295
166,295
182,295
89,296
4,297
10,297
11,297
30,297
37,297
47,297
71,297
84,297
136,297
153,297
165,297
170,297
174,297
176,297
186,297
61,298
182,300
114,301
43,302
158,302
174,302
71,305
89,305
75,306
79,308
146,308
169,308
7,309
32,309
41,309
57,309
89,309
99,309
120,309
136,309
156,309
162,309
123,312
123,312
75,314
38,318
61,318
112,318
123,318
129,318
137,319
21,320
0,321
1,321
2,321
4,321
5,321
7,321
8,321
12,321
14,321
15,321
24,321
26,321
28,321
29,321
33,321
34,321
42,321
45,321
46,321
48,321
51,321
52,321
53,321
61,321
66,321
70,321
71,321
81,321
82,321
85,321
89,321
94,321
95,321
96,321
98,321
102,321
103,321
105,321
107,321
114,321
115,321
116,321
119,321
121,321
123,321
126,321
132,321
133,321
136,321
143,321
149,321
151,321
153,321
154,321
156,321
159,321
168,321
170,321
171,321
181,321
183,321
184,321
186,321
187,321
11,323
20,323
24,323
51,323
67,323
132,323
